lng,lat,avg_tmpr_c,wthr_date,city,country
9.161,45.491,11.18,2021-10-23,Milan,IT
-82.141,28.669,24.97,2021-10-08,Bushnell,US
2.296,48.849,10.94,2021-10-26,Paris,FR
-89.093,30.425,25.22,2022-09-14,Gulfport,US
2.171,41.370,16.86,2021-10-27,Barcelona,ES
-77.475,37.566,17.03,2022-09-06,Richmond,US
-0.285,51.559,13.80,2022-09-02,London,GB
-0.021,51.507,14.24,2022-09-02,London,GB
2.342,48.843,11.22,2021-10-26,Paris,FR
-74.331,40.685,22.14,2022-08-08,Springfield,US
-82.934,41.513,22.13,2022-08-18,Port Clinton,US
-122.227,47.302,13.68,2021-10-04,Auburn,US
-97.060,32.784,29.80,2022-08-11,Grand Prairie,US
2.340,48.849,10.54,2021-10-02,Paris,FR
2.385,48.897,17.60,2022-08-17,Paris,FR
2.295,48.881,9.64,2021-10-18,Paris,FR
2.370,48.849,19.20,2022-08-14,Paris,FR
-104.618,38.321,17.86,2021-09-30,Pueblo,US
-89.809,35.205,24.26,2022-08-13,Memphis,US
2.307,48.869,9.14,2021-10-18,Paris,FR
9.160,45.485,12.08,2021-10-15,Milan,IT
9.184,45.467,23.30,2022-08-30,Milan,IT
-0.180,51.512,13.85,2022-09-02,Paddington,GB
-0.183,51.514,10.05,2022-09-18,London,GB
-72.660,41.735,22.90,2022-09-04,Hartford,US
2.311,48.861,8.79,2021-10-08,Paris,FR
-0.188,51.503,13.85,2022-09-19,London,GB
-105.895,37.475,14.14,2022-08-07,Alamosa,US
-95.038,29.672,27.64,2022-08-30,Van Horn,US
-0.021,51.507,15.92,2022-08-06,London,GB
-78.790,35.733,23.19,2022-09-15,Cary,US
-0.207,51.494,9.92,2021-10-11,London,GB
2.322,48.847,19.29,2022-08-14,Paris,FR
-117.298,45.423,6.96,2021-10-25,Enterprise,US
-81.332,36.555,15.65,2022-08-28,Piney Creek,US
2.353,48.863,11.07,2021-10-26,Paris,FR
-0.191,51.495,10.88,2021-10-11,London,GB
-97.987,30.374,29.18,2022-08-11,Austin,US
9.239,45.491,25.52,2022-08-16,Milan,IT
-105.906,37.481,16.56,2022-08-19,Alamosa,US
-119.289,45.921,21.77,2022-08-26,Umatilla,US
-73.219,44.479,18.51,2022-09-21,Burlington,US
-88.050,45.842,9.54,2022-09-06,Iron Mountain,US
-0.002,51.537,17.10,2022-08-24,London,GB
2.354,48.877,9.52,2021-10-18,Paris,FR
2.300,48.885,11.20,2021-10-30,Paris,FR
2.334,48.885,10.99,2021-10-30,Paris,FR
2.361,48.869,17.97,2022-09-28,Paris,FR
2.352,48.869,17.88,2022-08-17,Paris,FR
9.202,45.488,21.95,2022-08-13,Milan,IT
9.176,45.452,25.95,2022-08-16,Milan,IT
-0.132,51.514,10.85,2022-09-18,London,GB
4.895,52.378,18.04,2022-08-03,Amsterdam,NL
-87.641,41.880,9.69,2021-10-21,Chicago,US
-0.183,51.494,13.78,2022-09-19,London,GB
2.324,48.860,10.64,2021-10-02,Paris,FR
-79.956,39.631,20.56,2022-09-16,Morgantown,US
-80.106,40.451,21.29,2022-09-16,Pittsburgh,US
4.861,52.370,14.09,2022-08-30,Amsterdam,NL
